p_T, Eta, Phi, p_T-corr, N-Trk, Angularity, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, X_tru
24.1523, 0.0630696, 1.95465, -75.7198, 65, 0.157557, 0.371573, 1.25322, 1.05685, 1.056, 1.01435, 0.933417, 0.00712921
16.3853, -0.348719, 4.6952, -83.4868, 36, 0.169511, 0.455146, 2.30573, 1.54674, 1.47502, 1.23158, 1.09074, 0
10.0722, -0.221199, 6.08697, -89.7999, 21, 0.0826366, 0.479627, 0.951238, 0.940101, 0.75479, 0.754746, 0.708297, 0
93.3957, 0.245625, 3.30465, -14.8476, 182, 0.274289, 0.513163, 2.30704, 1.93831, 1.90993, 1.70274, 1.63458, 0
87.6412, 0.254071, 4.66993, -20.602, 158, 0.251884, 0.554691, 2.60411, 2.441, 2.40054, 1.97812, 1.76545, 0.0227653
85.6437, 0.176517, 1.68296, -22.5996, 164, 0.257598, 0.522218, 2.79596, 2.11586, 1.95, 1.82914, 1.80564, 0
81.6954, -0.293927, 1.28284, -26.5479, 141, 0.259127, 0.5794, 3.75466, 2.61815, 2.27104, 2.11708, 1.99436, 0.0081738
77.1419, 0.156298, 2.50183, -31.1013, 156, 0.241587, 0.4945, 1.76081, 1.62354, 1.59279, 1.36386, 1.31795, 0
68.2685, 0.0397148, 5.8372, -39.9748, 136, 0.279831, 0.501974, 3.66801, 2.78831, 2.42469, 1.66626, 1.46214, 0
60.7138, 0.334608, 0.390012, -47.5295, 125, 0.219742, 0.48571, 2.45734, 2.25609, 1.56895, 1.54639, 1.51442, 0.0118585
55.529, 0.0773972, 3.80773, -52.7143, 124, 0.236091, 0.447814, 1.72212, 1.6994, 1.51612, 1.47077, 1.38563, 0.00491626
42.3967, 0.338251, 5.4488, -65.8465, 76, 0.214699, 0.557852, 2.28938, 2.23659, 2.21843, 1.86126, 1.68967, 0
32.9649, -0.329031, 0.542785, -75.2783, 54, 0.180744, 0.610462, 2.67249, 2.19514, 1.66139, 1.59725, 1.31508, 0
30.0516, -0.197584, 2.02076, -78.1917, 67, 0.210358, 0.448531, 1.82662, 1.62175, 1.46819, 1.1973, 1.18265, 0
27.0361, -0.235035, 2.7676, -81.2072, 51, 0.198287, 0.530119, 1.52256, 1.40828, 1.34162, 1.26268, 1.03104, 0
22.1622, -0.0443098, 4.35174, -86.081, 48, 0.23015, 0.461713, 1.40924, 1.23579, 1.17216, 1.09853, 1.06428, 0
14.4843, 0.0201924, 6.26253, -93.759, 27, 2.77417, 0.536455, 3.02598, 1.10535, 1.09695, 0.97957, 0.936394, 0
98.7356, -0.441383, 0.55463, -3.60836, 194, 0.268357, 0.508947, 2.27648, 2.20729, 2.16208, 2.05831, 1.99832, 0.00180264
97.0753, 0.0214103, 5.59624, -5.26868, 170, 0.267447, 0.571031, 3.20897, 2.87651, 2.58354, 2.45007, 2.20883, 0.0405539
93.0896, 0.00330032, 3.60784, -9.25443, 194, 0.262544, 0.479843, 2.44108, 2.37961, 1.71708, 1.62328, 1.50609, 0.0104877
92.9734, -0.417839, 5.09758, -9.37062, 176, 0.245625, 0.528258, 3.05441, 2.90649, 2.77841, 1.91838, 1.85072, 0.0186113
86.2367, -0.306343, 1.52959, -16.1073, 172, 0.246547, 0.501376, 2.92814, 1.76471, 1.7041, 1.56478, 1.56237, 0
77.2476, 0.456243, 1.28734, -25.0964, 152, 0.243033, 0.508208, 3.58298, 2.17287, 2.08343, 1.63073, 1.52076, 0.00547658
60.1772, 0.353609, 2.43199, -42.1668, 101, 0.247912, 0.595814, 2.45103, 2.3609, 2.26055, 1.92092, 1.85931, 0
55.6692, 0.493499, 5.18601, -46.6748, 90, 0.214671, 0.618547, 3.17714, 2.22894, 1.76499, 1.7103, 1.63131, 0.010705
53.1131, 0.071231, 3.0786, -49.2309, 93, 0.246123, 0.571109, 2.54908, 2.32037, 2.13174, 1.60875, 1.55592, 0.0230435
47.0323, 0.490735, 1.76187, -55.3117, 93, 0.207061, 0.505724, 2.78149, 1.43035, 1.42604, 1.2241, 1.14713, 0
46.4746, -0.289563, 1.03211, -55.8694, 82, 0.247974, 0.566763, 2.31652, 2.17144, 2.12762, 1.90227, 1.86907, 0
44.866, -0.443921, 3.88663, -57.478, 90, 0.230975, 0.498512, 2.348, 1.66688, 1.37301, 1.26759, 1.18717, 0.00307019
36.9532, -0.0965328, 0.00506905, -65.3908, 73, 0.983604, 0.506208, 2.48654, 2.00506, 1.94283, 1.72263, 1.34613, 0.0410725
29.7342, -0.436985, 3.23651, -72.6098, 52, 0.219934, 0.571812, 1.75257, 1.59924, 1.45767, 1.34476, 1.2433, 0
27.9869, -0.339561, 4.67076, -74.357, 46, 0.183218, 0.608412, 2.65088, 1.44391, 1.2558, 1.24906, 1.15743, 0.00470984
23.8282, -0.076624, 2.5293, -78.5158, 42, 0.179503, 0.567337, 2.76067, 1.83431, 1.39446, 1.37099, 1.03876, 0
15.251, -0.0160894, 0.479446, -87.093, 28, 0.179468, 0.544678, 1.19473, 1.08902, 1.06842, 0.995175, 0.954986, 0
97.5489, -0.497009, 6.08992, -7.60461, 156, 1.48653, 0.625313, 4.40479, 2.52402, 2.06052, 2.05605, 1.91806, 0.0734164
93.0835, 0.174337, 0.152456, -12.07, 172, 1.54373, 0.541183, 2.67163, 2.27757, 2.25325, 1.91052, 1.86255, 0.0136377
91.9336, -0.369505, 0.569408, -13.2199, 178, 0.258058, 0.516481, 1.97762, 1.81863, 1.77645, 1.72921, 1.6108, 0.00620403
81.6411, 0.357981, 0.57919, -23.5124, 147, 0.247963, 0.555382, 2.60558, 1.71539, 1.66003, 1.65413, 1.57565, 0.00167926
79.7239, -0.177093, 3.76154, -25.4296, 163, 0.262147, 0.489104, 2.08357, 2.02644, 1.99215, 1.69812, 1.48527, 0.0150411
58.4913, -0.149523, 2.33426, -46.6622, 109, 0.246845, 0.536617, 2.36386, 1.88532, 1.78473, 1.72264, 1.53984, 0.00630497
51.6416, -0.324855, 5.38411, -53.5119, 81, 0.267959, 0.637551, 3.18589, 2.64007, 2.32754, 2.12619, 1.86663, 0.00414497
51.2669, 0.0464898, 1.88502, -53.8867, 112, 0.254199, 0.45774, 2.28218, 1.79692, 1.65745, 1.64101, 1.49963, 0.000158813
46.3425, 0.0820048, 5.88797, -58.811, 91, 0.207373, 0.509258, 1.91581, 1.85748, 1.65102, 1.41673, 1.38096, 0
28.992, -0.263923, 3.03631, -76.1615, 67, 0.234927, 0.432716, 2.39081, 1.35713, 1.33756, 1.13672, 1.13438, 0
26.0437, 0.124603, 0.923862, -79.1098, 57, 0.182127, 0.456907, 1.72607, 1.51374, 1.16413, 1.02722, 1.00844, 0
22.4362, 0.0761696, 3.3203, -82.7173, 40, 0.166916, 0.560906, 2.82252, 1.46783, 1.15233, 0.982543, 0.951756, 0
13.0604, -0.430718, 1.10625, -92.0931, 29, 0.138855, 0.45036, 1.64922, 0.845035, 0.772062, 0.72481, 0.684412, 0
98.3009, -0.334411, 2.31637, 15.4506, 204, 0.269382, 0.481867, 3.47167, 2.22043, 2.14707, 2.00084, 1.39504, 0.00177738
91.1497, 0.41255, 4.60347, 8.29939, 168, 0.257276, 0.542558, 2.95309, 2.80319, 2.50126, 2.33828, 2.25568, 0.0197178
86.1832, -0.391657, 6.04514, 3.33287, 140, 1.47744, 0.615594, 2.67249, 2.37897, 2.1306, 1.91453, 1.73597, 0.00522157
74.927, 0.191858, 2.9461, -7.92336, 136, 0.25068, 0.550934, 2.65417, 2.60083, 2.01705, 1.74386, 1.58946, 0.00670522
65.2539, -0.0325683, 1.9747, -17.5964, 133, 0.271012, 0.490631, 1.65779, 1.64159, 1.58124, 1.54356, 1.47683, 0.0075443
61.6909, -0.363246, 5.12749, -21.1595, 112, 0.25415, 0.550811, 2.32664, 2.21131, 1.9614, 1.85713, 1.79302, 0.0213107
54.0359, 0.0606597, 4.03798, -28.8144, 106, 0.213782, 0.509773, 2.73448, 2.06839, 1.75884, 1.65771, 1.37185, 0
51.7937, 0.0294873, 0.243494, -31.0566, 112, 0.236142, 0.462444, 2.23876, 1.85309, 1.70431, 1.52894, 1.47688, 0
43.4498, -0.215299, 1.50988, -39.4005, 104, 0.257289, 0.417787, 2.08918, 1.66989, 1.42579, 1.15944, 1.12343, 0.00826868
43.4135, -0.495785, 4.27287, -39.4369, 72, 0.23611, 0.602965, 2.29214, 1.72751, 1.72351, 1.64195, 1.35215, 0
38.9809, 0.151101, 5.12735, -43.8695, 74, 0.212604, 0.526769, 2.03137, 1.6649, 1.63782, 1.62875, 1.62429, 0.00447987
22.7675, 0.243771, 1.32258, -60.0829, 51, 0.174625, 0.446421, 1.54608, 1.37015, 1.30455, 1.25458, 1.10325, 0
16.9174, 0.126254, 2.4954, -65.9329, 34, 0.214075, 0.497571, 1.4968, 1.2632, 1.11707, 1.03181, 1.01718, 0.00292375
14.5155, -0.146572, 0.779657, -68.3348, 35, 0.150277, 0.41473, 1.30434, 1.24484, 1.10021, 0.938431, 0.896716, 0
89.7685, -0.100352, 1.69878, -19.6555, 182, 0.273935, 0.493234, 2.53135, 2.29981, 1.94272, 1.81483, 1.59489, 0.00774638
79.2351, 0.161135, 0.339085, -30.1889, 134, 0.24732, 0.591307, 2.74548, 2.11844, 1.91234, 1.72537, 1.64418, 0.0449869
75.3981, 0.375598, 1.01295, -34.0259, 133, 0.254145, 0.566903, 2.51014, 2.19599, 2.12029, 1.95692, 1.58014, 0.000761322
65.272, -0.0999227, 3.7592, -44.152, 131, 0.257174, 0.49826, 2.52304, 2.45711, 2.14623, 2.09857, 1.96173, 4.75036e-05
64.2927, -0.215782, 2.69431, -45.1313, 115, 0.22809, 0.559067, 2.03395, 2.00847, 1.88975, 1.71067, 1.54692, 0
63.4347, -0.290794, 1.08305, -45.9893, 134, 0.257908, 0.473393, 2.60025, 2.19387, 2.02539, 1.94033, 1.67368, 0.0270322
59.1908, -0.390623, 2.07741, -50.2332, 99, 0.258379, 0.597887, 2.56224, 2.44505, 2.17218, 1.94904, 1.67342, 0
55.824, -0.0226202, 5.69995, -53.6, 113, 0.274545, 0.494018, 3.10275, 2.45668, 1.99345, 1.7308, 1.64023, 0.00344198
42.5451, -0.0772782, 4.45774, -66.8789, 75, 0.221385, 0.567268, 3.60483, 2.33528, 1.96519, 1.86854, 1.72397, 0.0350793
36.6298, 0.0762211, 3.36374, -72.7942, 67, 0.174746, 0.546713, 1.93825, 1.90873, 1.57744, 1.4738, 1.42221, 0
32.2292, -0.450025, 4.10513, -77.1948, 48, 0.201756, 0.671441, 1.78701, 1.69207, 1.52326, 1.35899, 1.28384, 0
28.8222, -0.392963, 6.00001, -80.6018, 42, 0.226297, 0.686242, 1.96828, 1.6465, 1.44804, 1.43609, 1.31305, 0
24.1289, -0.31551, 5.07632, -85.2951, 44, 0.168483, 0.548383, 2.09274, 2.07558, 1.67942, 1.30841, 1.2535, 0
18.7194, 0.378998, 1.67922, -90.7046, 42, 0.157443, 0.4457, 1.37676, 1.26182, 1.23221, 1.17198, 1.03181, 0
96.4802, 0.291817, 1.76394, -6.16497, 182, 0.26492, 0.530111, 2.27837, 2.01467, 1.99671, 1.86289, 1.46087, 0.0067817
92.9832, -0.021889, 4.21313, -9.66203, 209, 0.247111, 0.444895, 2.25119, 2.19815, 1.96236, 1.73028, 1.67649, 0
86.8633, 0.498651, 1.01429, -15.7818, 154, 0.250142, 0.564048, 2.51888, 1.96083, 1.9132, 1.67426, 1.64101, 0.00603856
83.1252, 0.126919, 5.88862, -19.52, 150, 0.267402, 0.554168, 3.02693, 2.95661, 2.63598, 2.1759, 2.16274, 0.0100254
78.4424, 0.333606, 0.204326, -24.2028, 151, 0.627209, 0.519486, 2.06479, 2.01399, 1.69714, 1.58132, 1.5075, 0.00208028
77.9573, -0.38603, 2.39367, -24.6879, 142, 0.251669, 0.548995, 2.01972, 1.82908, 1.70562, 1.61776, 1.55863, 0
61.3736, -0.305385, 3.68027, -41.2716, 111, 0.253448, 0.552915, 2.71941, 2.53275, 2.35233, 2.32993, 1.95823, 0
52.6004, -0.00385116, 1.17141, -50.0448, 97, 0.22539, 0.542272, 3.54012, 1.86545, 1.84328, 1.69323, 1.54278, 0.0584925
51.8, 0.0452426, 5.44051, -50.8452, 118, 0.273578, 0.438983, 1.67244, 1.6212, 1.44551, 1.30947, 1.25113, 0.00164428
45.2341, 0.107252, 4.72389, -57.4111, 91, 0.208435, 0.497078, 1.92912, 1.89199, 1.62393, 1.31287, 1.30759, 0.00288117
43.1197, 0.0975563, 2.81716, -59.5255, 86, 0.216017, 0.501392, 2.58406, 1.64296, 1.52326, 1.46615, 1.29993, 0
11.8706, -0.322413, 2.90616, -90.7746, 18, 0.121305, 0.659476, 2.42457, 1.50432, 1.11989, 0.986344, 0.983896, 0
96.5235, 0.177678, 2.76695, 2.02415, 185, 0.246993, 0.521749, 3.06643, 2.20565, 2.13308, 1.8008, 1.75679, 0.016187
95.4508, 0.141994, 2.08582, 0.95143, 183, 0.263202, 0.521589, 3.20703, 2.94989, 2.19171, 1.91555, 1.70001, 0.021712
95.0029, -0.466621, 1.1058, 0.503473, 167, 0.268707, 0.568879, 2.37494, 2.27365, 2.26119, 2.14475, 2.05542, 0.00783074
76.9041, 0.0210707, 0.320957, -17.5953, 162, 0.536181, 0.474717, 2.12581, 2.07945, 1.63678, 1.63439, 1.51909, 0
74.5675, -0.121302, 3.12647, -19.9319, 129, 0.254771, 0.578042, 2.39848, 1.95061, 1.76913, 1.67542, 1.64761, 0.0501638
69.132, 0.349037, 3.30632, -25.3673, 136, 0.251462, 0.508324, 2.229, 1.82277, 1.56399, 1.39401, 1.36522, 0.00777419
65.5641, 0.0218671, 5.47862, -28.9353, 124, 0.273079, 0.528742, 2.7781, 2.47131, 1.97277, 1.77751, 1.7178, 0.0327517
63.7806, -0.144213, 1.55067, -30.7188, 132, 0.244843, 0.483186, 2.19369, 2.17386, 1.81662, 1.64263, 1.57279, 0.00253317
44.5616, 0.095232, 4.80345, -49.9378, 104, 0.222845, 0.428477, 2.86713, 2.28968, 1.5395, 1.37558, 1.37556, 0.00528408
37.1727, -0.173296, 3.686, -57.3267, 86, 0.190413, 0.43224, 1.56143, 1.4653, 1.38642, 1.25826, 1.22492, 0.00556763
25.1207, -0.436168, 5.5239, -69.3787, 38, 0.151316, 0.661072, 1.92944, 1.65705, 1.55778, 1.43433, 1.24149, 0.0467052
21.8014, 0.160645, 1.23448, -72.698, 45, 0.226994, 0.484476, 2.16696, 1.63269, 1.40464, 1.23837, 1.17549, 0
19.0973, -0.421965, 5.06794, -75.4021, 30, 0.187422, 0.636576, 2.32644, 1.89116, 1.44196, 1.12096, 0.887597, 0.00233724
12.0932, -0.360702, 0.684714, -82.4062, 23, 0.156927, 0.525792, 1.54242, 1.42636, 1.26148, 0.943548, 0.748468, 0
10.4029, -0.27535, 2.1233, -84.0965, 19, 0.159251, 0.547519, 1.75036, 1.28781, 1.11018, 0.955051, 0.823753, 0.129037
96.1951, -0.499961, 2.54943, -16.7958, 158, 0.257605, 0.60883, 2.42536, 2.35559, 2.30275, 2.29875, 2.27366, 0.0473467
89.8802, 0.0732349, 5.59536, -23.1106, 169, 0.269692, 0.531836, 2.47001, 2.05882, 1.95233, 1.92405, 1.84285, 0.00642696
80.844, -0.43171, 4.34796, -32.1469, 150, 0.250067, 0.53896, 2.76964, 2.39651, 2.03449, 1.8457, 1.73956, 0
75.436, 0.391931, 1.29516, -37.5548, 126, 0.234583, 0.598699, 2.38838, 2.00127, 1.87535, 1.69138, 1.6841, 0.0592984
74.8552, 0.0338073, 4.82731, -38.1357, 146, 0.255946, 0.512707, 2.47678, 1.99613, 1.67462, 1.66823, 1.59656, 0.00903439
74.4619, 0.00772948, 3.56311, -38.529, 141, 0.252379, 0.528098, 4.55554, 2.1076, 2.02711, 1.84721, 1.76613, 0.00286784
68.8253, -0.0394138, 6.13347, -44.1655, 148, 1.70124, 0.465036, 2.15971, 1.79754, 1.63033, 1.5911, 1.34511, 0.0104454
32.4659, 0.222989, 0.520096, -80.5249, 59, 0.224879, 0.55027, 2.03291, 1.71444, 1.67931, 1.49133, 1.46342, 0.0493925
30.5552, -0.0658395, 0.917398, -82.4357, 68, 0.180542, 0.449341, 2.18255, 1.40968, 1.36372, 0.948339, 0.945465, 0
23.3153, -0.348682, 1.49949, -89.6756, 60, 0.172528, 0.388588, 1.35439, 1.24285, 1.17573, 1.00056, 0.738732, 0.00236679
22.5847, -0.387612, 5.16248, -90.4062, 49, 0.168315, 0.460912, 1.26778, 1.24292, 1.07219, 1.02633, 1.01168, 0.0192329
20.5599, 0.488249, 0.826878, -92.4309, 44, 0.164713, 0.467271, 1.71798, 1.58742, 1.49543, 0.99054, 0.978823, 0.0253413
18.0103, 0.146871, 3.95523, -94.9805, 46, 0.189138, 0.391529, 2.83764, 1.24731, 0.899251, 0.826652, 0.825235, 0.00168565
10.4089, -0.00237867, 2.422, -102.582, 27, 0.0857275, 0.385515, 1.835, 1.56465, 0.726938, 0.653037, 0.602285, 0
95.8979, 0.189379, 6.20738, -6.15481, 192, 2.70032, 0.499468, 2.59294, 2.2577, 1.7397, 1.62002, 1.60268, 0.00987791
92.3475, 0.0258592, 1.59076, -9.70523, 183, 0.263371, 0.504631, 3.28363, 3.21221, 2.2125, 1.93187, 1.81837, 0.0045252
86.0268, 0.299094, 0.787071, -16.026, 154, 0.253797, 0.558615, 3.28068, 2.6822, 2.34423, 2.02897, 1.8224, 0.0022142
74.9314, 0.306921, 4.71665, -27.1214, 144, 0.273711, 0.520357, 2.3559, 2.0769, 1.98328, 1.96004, 1.91243, 0.0180149
65.6033, -0.131254, 5.61987, -36.4495, 134, 0.246479, 0.489577, 2.98907, 1.71206, 1.66845, 1.59739, 1.41169, 0.0489135
60.0811, 0.354783, 4.24521, -41.9717, 96, 0.235047, 0.625844, 2.32458, 2.3172, 2.29476, 2.05001, 1.96058, 0
45.8876, -0.436353, 4.78661, -56.1652, 83, 0.207438, 0.552862, 1.94894, 1.52097, 1.48778, 1.48722, 1.3028, 0
38.6428, 0.252495, 2.84816, -63.4099, 76, 0.19864, 0.508458, 2.30002, 1.77385, 1.69275, 1.65403, 1.61933, 0
37.0479, -0.456663, 3.84158, -65.0048, 65, 0.214582, 0.569968, 2.81128, 1.61529, 1.49222, 1.28417, 1.26278, 0
32.9524, 0.344595, 3.732, -69.1003, 63, 0.253353, 0.523054, 2.47264, 1.59697, 1.51257, 1.44449, 1.045, 0.00689779
31.9605, 0.488163, 5.33102, -70.0922, 62, 0.20166, 0.515493, 1.89672, 1.26206, 1.2384, 1.20294, 1.14793, 0.0733169
12.3848, -0.252234, 3.33021, -89.6679, 20, 0.0938393, 0.61924, 1.5464, 1.33173, 1.08869, 1.02662, 0.916253, 0.0427819
12.1976, -0.131279, 1.19934, -89.8551, 26, 0.18515, 0.469139, 1.41535, 1.28405, 1.02976, 0.877659, 0.804933, 0.0590751
10.0988, -0.16466, 2.62192, -91.9539, 19, 0.158473, 0.531517, 1.84497, 1.18341, 1.04793, 0.934818, 0.854675, 0
99.7212, 0.305327, 4.40028, 0.589137, 177, 0.246493, 0.563396, 2.32331, 2.23449, 2.16172, 2.03115, 1.89558, 0.0348359
95.688, -0.0621333, 0.427958, -3.44398, 190, 0.267895, 0.503621, 2.71185, 2.60972, 1.8888, 1.76331, 1.64964, 0.0070567
95.5007, 0.403988, 2.5453, -3.63131, 186, 0.277675, 0.513445, 3.29604, 2.14247, 1.98885, 1.68828, 1.46942, 0.0168438
91.79, -0.348788, 6.28257, -7.34207, 174, 3.75247, 0.527529, 6.73791, 3.25487, 2.40608, 2.03545, 1.97215, 0.0425989
83.2496, -0.280994, 1.50361, -15.8824, 165, 0.265649, 0.504543, 3.15947, 1.98298, 1.95815, 1.94017, 1.77473, 0.00234632
78.74, -0.397962, 2.48387, -20.392, 142, 0.248819, 0.554507, 2.51533, 2.48194, 2.1817, 2.13011, 1.89402, 0
74.8498, 0.00637787, 5.07746, -24.2822, 164, 0.247741, 0.456401, 2.13076, 1.77774, 1.56201, 1.55046, 1.48455, 0.0114126
60.3076, 0.308057, 0.833851, -38.8244, 125, 0.254817, 0.482461, 2.52027, 1.51387, 1.51069, 1.39816, 1.38705, 0.0472446
48.4829, 0.31729, 3.97179, -50.6492, 99, 0.235883, 0.489726, 3.01006, 1.46147, 1.30155, 1.23547, 1.19906, 0.0204984
42.7738, 0.497737, 4.81482, -56.3582, 95, 0.24372, 0.45025, 1.48813, 1.22455, 1.21698, 1.20284, 1.05494, 0.000101697
39.7771, -0.193019, 2.93555, -59.355, 86, 0.201095, 0.462524, 3.01602, 1.23824, 1.1896, 1.16512, 1.12152, 0.00433156
37.0296, -0.0451916, 2.16381, -62.1024, 75, 0.214497, 0.493728, 2.05214, 1.8587, 1.48376, 1.4419, 1.39893, 0.00985837
24.5825, -0.169729, 0.862036, -74.5495, 57, 0.173348, 0.431272, 1.27571, 1.17024, 1.08206, 1.07276, 1.02329, 0
13.9336, -0.288418, 5.68132, -85.1985, 25, 0.157835, 0.557342, 1.72653, 1.42832, 1.39156, 1.00757, 0.859467, 0
12.9947, 0.0990556, 0.00980419, -86.1374, 31, 3.93975, 0.419182, 1.34813, 0.995616, 0.830626, 0.770397, 0.751712, 0
11.0084, 0.341348, 1.89633, -88.1236, 22, 0.146049, 0.500384, 1.65351, 1.07539, 1.05463, 0.983305, 0.808383, 0
10.7019, -0.430879, 4.77266, -88.4302, 23, 0.12974, 0.465298, 1.13552, 1.08242, 0.884822, 0.737115, 0.637211, 0
94.3821, -0.420264, 1.58096, -14.7193, 184, 0.246448, 0.512946, 2.47156, 2.2803, 2.13285, 1.9806, 1.93746, 0.00844287
90.819, -0.272626, 3.46783, -18.2823, 162, 0.256937, 0.560611, 2.75118, 2.62508, 2.36896, 2.116, 2.08599, 0.00920852
75.5025, 0.251417, 5.519, -33.5988, 137, 0.254467, 0.551113, 2.35924, 2.1527, 1.86482, 1.78484, 1.74389, 0.0192047
68.1687, 0.000275314, 1.49961, -40.9327, 146, 0.265088, 0.466909, 2.66774, 2.00672, 1.70959, 1.63752, 1.54067, 0
68.0855, 0.304897, 3.21549, -41.0159, 126, 0.245306, 0.540361, 2.08815, 2.0402, 2.02918, 1.7114, 1.7038, 0.047154
60.631, 0.00279156, 4.73054, -48.4703, 108, 0.227541, 0.561398, 3.4631, 2.21293, 2.10242, 1.84728, 1.7886, 0.021153
55.9041, -0.229976, 5.62812, -53.1973, 107, 0.241997, 0.522468, 2.56268, 2.05775, 1.81575, 1.76999, 1.68572, 0.000414335
50.9766, -0.195828, 2.07009, -58.1247, 107, 0.237214, 0.476417, 3.1681, 2.32008, 1.53038, 1.43764, 1.42379, 0.0142136
47.9623, -0.325073, 0.159211, -61.139, 79, 1.72234, 0.607118, 2.06506, 1.69969, 1.45717, 1.45266, 1.37553, 0.0420411
39.5831, 0.262256, 5.9355, -69.5182, 65, 0.235133, 0.608971, 3.6733, 2.0936, 1.76541, 1.67089, 1.53453, 0.0876595
13.8087, -0.166812, 1.02639, -95.2926, 31, 0.140979, 0.445441, 1.45601, 1.24463, 0.960927, 0.745954, 0.675646, 0
10.124, 0.397714, 1.06175, -98.9774, 22, 0.114679, 0.460181, 1.02439, 0.809343, 0.736527, 0.717976, 0.711505, 0
98.865, -0.255954, 4.40382, 3.08913, 196, 0.26205, 0.504413, 2.76303, 2.31444, 1.9471, 1.92421, 1.86873, 0
95.568, -0.0396224, 0.933052, -0.207835, 196, 0.254174, 0.487592, 2.87903, 2.80582, 2.49, 1.90451, 1.78697, 0.000949725
93.2696, -0.209207, 3.29586, -2.50626, 169, 0.273039, 0.551891, 2.52834, 2.4569, 2.43253, 2.17522, 2.12968, 0.0153009
84.6872, 0.264461, 1.97552, -11.0886, 188, 0.271138, 0.450464, 3.11578, 2.30335, 1.88133, 1.78309, 1.68406, 0.0171013
79.6869, 0.142866, 4.585, -16.089, 151, 0.282597, 0.527728, 1.9906, 1.70018, 1.68064, 1.67451, 1.56965, 0
67.7472, -0.429862, 0.394327, -28.0286, 115, 0.238999, 0.589106, 2.2816, 2.18458, 2.02789, 1.87479, 1.84057, 0
62.1443, -0.433438, 5.5338, -33.6315, 114, 0.255118, 0.545125, 2.06468, 2.01357, 1.79393, 1.56891, 1.50978, 0.00268706
57.9745, 0.191696, 5.35929, -37.8013, 124, 0.252749, 0.467536, 1.77438, 1.35482, 1.21851, 1.17611, 1.16617, 0.00181189
57.1808, 0.251457, 3.69379, -38.595, 129, 0.242436, 0.443262, 1.49119, 1.41894, 1.41666, 1.40662, 1.29146, 0.00656714
45.349, -0.489236, 1.27839, -50.4268, 76, 0.228573, 0.596698, 1.83144, 1.81913, 1.76207, 1.63769, 1.63582, 0
43.9829, -0.082317, 6.00948, -51.793, 90, 0.230982, 0.488698, 2.08241, 1.76679, 1.54104, 1.53618, 1.33861, 0
37.5723, 0.440995, 3.29285, -58.2035, 67, 0.21899, 0.560781, 2.126, 1.5624, 1.42675, 1.35819, 1.2884, 0.0128643
35.249, 0.0623428, 0.370215, -60.5268, 74, 0.249603, 0.476338, 3.03436, 2.54544, 2.36104, 1.32611, 1.32065, 0
30.0619, 0.165637, 1.38314, -65.714, 63, 0.177484, 0.477172, 1.80157, 1.5929, 1.5156, 1.48993, 1.48712, 0.00371271
27.9434, -0.372779, 2.07436, -67.8325, 62, 0.212914, 0.450699, 1.54848, 1.28799, 1.16064, 1.06715, 1.03739, 0
24.113, -0.22405, 3.90339, -71.6629, 53, 0.19487, 0.454962, 1.51229, 1.48405, 1.05156, 1.04508, 0.988962, 0
13.2256, -0.107531, 5.00554, -82.5502, 20, 0.124899, 0.661282, 2.16193, 1.56582, 1.08748, 1.06661, 1.0311, 0
97.2262, -0.152401, 3.47385, -2.56824, 202, 0.258589, 0.481318, 4.16727, 2.52936, 1.92426, 1.80107, 1.65615, 0.031818
96.112, -0.280452, 5.7171, -3.68246, 179, 0.25296, 0.536939, 1.63268, 1.49033, 1.46032, 1.43737, 1.43194, 0.00198631
93.9107, 0.206106, 6.11545, -5.88376, 164, 1.09554, 0.572626, 2.66853, 2.63151, 2.31679, 2.06683, 2.01425, 0.031827
77.1488, 0.214376, 4.9519, -22.6456, 134, 0.245659, 0.575738, 2.95149, 1.92902, 1.89916, 1.78143, 1.77731, 0.00738914
71.6653, -0.162523, 2.07373, -28.1292, 141, 0.234332, 0.508265, 2.68772, 2.28573, 2.26472, 2.23963, 1.58313, 0.0162108
69.002, -0.480478, 4.93841, -30.7925, 110, 0.278178, 0.627291, 2.28573, 2.21394, 2.14742, 1.96326, 1.9256, 0.055095
68.3554, 0.444189, 1.65156, -31.439, 114, 0.241527, 0.599609, 2.99655, 2.99648, 2.53795, 1.90509, 1.90117, 0
68.2324, -0.193402, 0.679482, -31.5621, 126, 0.2244, 0.541527, 2.49838, 2.35433, 2.07437, 1.88696, 1.86751, 0.0160503
60.8737, 0.386531, 0.968986, -38.9208, 117, 0.24018, 0.520288, 2.32703, 2.07766, 1.78301, 1.58531, 1.55262, 0.0182124
58.3499, -0.325617, 4.06913, -41.4446, 114, 0.227868, 0.511841, 2.53258, 1.68507, 1.44087, 1.32783, 1.26131, 0.00237123
56.4739, 0.226118, 5.43506, -43.3206, 103, 0.233071, 0.54829, 2.25383, 1.86132, 1.83403, 1.77148, 1.70098, 0
48.175, 0.487802, 4.47503, -51.6195, 81, 0.211118, 0.594753, 2.42845, 2.41478, 1.53402, 1.42977, 1.25586, 0.00363301
37.5361, -0.00724951, 1.28787, -62.2583, 76, 0.196569, 0.493897, 2.01876, 1.61512, 1.48418, 1.3793, 1.36185, 0
