p_T, Eta, Phi, Area, Rho, p_T-corr, N-Trk, Angularity, Angularity-NW, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, distmatch, XMatch, X_tru
60.4979, -0.32333, 5.39331, 0.387907, 155.96, -35.8911, 125, 0.247127, 0.276909, 0.483983, 3.00473, 1.96623, 1.5955, 1.57923, 1.57903, 1e+06, 0, 0
54.8052, 0.00651458, 2.69113, 0.308722, 177.523, -41.5838, 121, 0.248839, 0.279166, 0.452935, 1.92057, 1.72188, 1.69473, 1.58754, 1.56377, 1e+06, 0, 0.00935215
40.7172, 0.379629, 5.11231, 0.20949, 194.364, -55.6718, 79, 0.221185, 0.231314, 0.515408, 2.35135, 2.1235, 1.87788, 1.54395, 1.42338, 1e+06, 0, 0.00167058
37.6478, -0.0390027, 2.2, 0.184431, 204.13, -58.7412, 83, 0.204344, 0.227863, 0.453588, 1.75299, 1.72718, 1.54588, 1.53684, 1.37285, 1e+06, 0, 0
36.6909, -0.414383, 1.56519, 0.20548, 178.562, -59.6981, 72, 0.227816, 0.240889, 0.509596, 1.92326, 1.6063, 1.50788, 1.48852, 1.48797, 1e+06, 0, 0.000631315
34.6325, -0.140712, 6.14036, 0.210492, 164.531, -61.7565, 91, 0.199338, 0.238979, 0.380577, 2.56181, 1.01425, 1.00112, 0.95283, 0.901811, 1e+06, 0, 0.0018664
32.0507, -0.292836, 4.27823, 0.150351, 213.172, -64.3383, 67, 0.18471, 0.245321, 0.478368, 1.69723, 1.49577, 1.38088, 1.30675, 1.25612, 1e+06, 0, 0.0275436
14.5535, 0.0982649, 5.50685, 0.0591382, 246.093, -81.8355, 27, 0.118438, 0.127288, 0.53902, 1.35698, 1.29653, 1.26464, 1.07692, 0.943973, 1e+06, 0, 0
13.0423, 0.149254, 0.927641, 0.0641499, 203.31, -83.3467, 25, 0.153484, 0.154169, 0.521694, 1.23486, 0.959042, 0.955234, 0.790606, 0.785081, 1e+06, 0, 0
119.718, 0.0399713, 2.48107, 0.510192, 234.653, 19.011, 224, 0.266608, 0.295019, 0.534457, 3.43307, 3.38322, 3.36153, 2.26428, 2.145, 1e+06, 0, 0.0160755
118.481, 0.216595, 1.442, 0.513199, 230.868, 17.7741, 213, 0.274844, 0.292949, 0.556251, 3.58641, 3.3079, 2.64485, 2.16398, 2.03635, 1e+06, 0, 0.00295928
107.958, -0.144309, 4.79589, 0.503176, 214.553, 7.25058, 219, 0.261069, 0.293723, 0.492959, 2.63887, 2.57927, 2.39503, 1.97192, 1.89886, 1e+06, 0, 0.00449045
104.021, -0.0924722, 3.2276, 0.44504, 233.734, 3.31347, 189, 0.253194, 0.269436, 0.550375, 3.68362, 2.81706, 2.65721, 2.64066, 2.2844, 1e+06, 0, 0
90.1468, -0.426549, 0.0296951, 0.441031, 204.4, -10.5605, 162, 0.251739, 0.253736, 0.556462, 2.84395, 2.27447, 2.15801, 1.99489, 1.98296, 1e+06, 0, 0.00637883
85.4471, 0.285536, 6.26399, 0.329771, 259.111, -15.2602, 166, 0.232165, 0.255278, 0.514741, 3.03603, 1.92483, 1.87737, 1.86099, 1.7396, 0.593536, 0.111937, 0.0077051
78.363, -0.448809, 5.64337, 0.392918, 199.438, -22.3444, 167, 0.253221, 0.25673, 0.469239, 2.41817, 2.2255, 2.01126, 1.77266, 1.46748, 1e+06, 0, 0.012756
77.2409, 0.49434, 5.47836, 0.376881, 204.948, -23.4664, 146, 0.24536, 0.25127, 0.529047, 2.31217, 2.2982, 1.7185, 1.66498, 1.54655, 0.332768, 0.60148, 0.0470739
69.9071, 0.0141247, 0.767212, 0.331775, 210.706, -30.8002, 152, 0.220523, 0.256148, 0.459915, 1.94903, 1.87864, 1.83215, 1.48585, 1.48474, 1e+06, 0, 0.00142891
63.2053, 0.0111742, 3.96862, 0.296693, 213.032, -37.5021, 123, 0.24077, 0.268555, 0.513864, 1.95879, 1.79976, 1.73832, 1.6645, 1.57396, 1e+06, 0, 0.00112409
58.6172, -0.440715, 3.81439, 0.385902, 151.897, -42.0901, 127, 0.239054, 0.254005, 0.461553, 1.71923, 1.68667, 1.51127, 1.41379, 1.36946, 1e+06, 0, 0
45.7507, 0.364565, 4.65392, 0.257602, 177.602, -54.9566, 99, 0.237755, 0.267517, 0.462129, 2.31574, 1.78648, 1.37, 1.16382, 1.03665, 1e+06, 0, 0.0138384
38.5885, 0.341314, 3.43842, 0.17541, 219.99, -62.1188, 72, 0.216191, 0.232702, 0.535952, 1.88596, 1.77075, 1.44196, 1.28842, 1.27768, 1e+06, 0, 0
32.5589, -0.347123, 1.49403, 0.185433, 175.583, -68.1484, 67, 0.185439, 0.201501, 0.485954, 1.49428, 1.45854, 1.4304, 1.34478, 1.13301, 1e+06, 0, 0
30.1099, 0.0897601, 5.45577, 0.119279, 252.433, -70.5974, 59, 0.201445, 0.232307, 0.510338, 2.5313, 1.67215, 1.27155, 1.16989, 1.08701, 1e+06, 0, 0.0806664
26.0749, -0.0778813, 5.91119, 0.121283, 214.991, -74.6325, 55, 0.187125, 0.201086, 0.474088, 2.17018, 1.47804, 1.28767, 1.2249, 1.12296, 0.384845, 0.0093327, 0.00193891
25.1953, 0.495497, 2.27833, 0.172403, 146.142, -75.5121, 57, 0.227241, 0.244899, 0.442022, 1.522, 1.44187, 1.32347, 1.18845, 1.10396, 1e+06, 0, 0
14.1472, 0.00538208, 1.83027, 0.101237, 139.744, -86.5601, 35, 0.175551, 0.225426, 0.404206, 1.49847, 1.43923, 1.41524, 1.06397, 0.747934, 1e+06, 0, 0
10.2062, 0.43267, 2.96567, 0.0511195, 199.653, -90.5012, 22, 0.14274, 0.13293, 0.463916, 1.7511, 1.24219, 0.878524, 0.799391, 0.734647, 1e+06, 0, 0
126.031, -0.101825, 0.065439, 0.470099, 268.096, 20.3852, 204, 0.275982, 0.303217, 0.617801, 3.34123, 2.87148, 2.15507, 1.92569, 1.89124, 1e+06, 0, 0.04243
115.927, -0.296766, 2.0242, 0.50919, 227.67, 10.2808, 205, 0.271897, 0.287255, 0.565498, 3.53362, 2.27405, 2.12383, 2.0216, 1.96047, 1e+06, 0, 0.00363917
109.044, -0.440307, 5.70709, 0.502174, 217.144, 3.39778, 170, 0.268704, 0.284327, 0.641436, 5.75874, 2.94025, 2.9366, 2.92382, 2.25898, 0.157874, 1.05732, 0.0807668
105.397, 0.11678, 2.98963, 0.410961, 256.464, -0.249791, 200, 0.249841, 0.274174, 0.526983, 2.52402, 2.34103, 2.27889, 2.21657, 2.09292, 1e+06, 0, 0.00208361
93.9845, -0.258174, 0.603118, 0.413968, 227.033, -11.6619, 177, 0.271845, 0.300262, 0.530986, 2.6121, 2.56422, 1.9641, 1.96123, 1.91823, 1e+06, 0, 0.00576146
91.5236, -0.281166, 1.44422, 0.420984, 217.404, -14.1227, 176, 0.275664, 0.296377, 0.52002, 2.95884, 2.13697, 2.03835, 1.99281, 1.92719, 1e+06, 0, 0.0113228
91.1099, -0.382875, 5.04524, 0.465087, 195.899, -14.5364, 179, 0.26551, 0.288019, 0.508994, 3.12956, 2.03641, 1.73513, 1.73058, 1.6988, 1e+06, 0, 0.00202062
88.1144, 0.0450829, 4.58827, 0.373874, 235.68, -17.5319, 169, 0.2534, 0.284502, 0.521387, 2.32989, 2.18056, 2.07297, 1.94219, 1.90582, 1e+06, 0, 0
82.3853, -0.39842, 3.55527, 0.344806, 238.932, -23.261, 133, 0.249007, 0.262873, 0.619438, 5.5279, 2.55883, 2.49968, 2.33997, 2.25652, 1e+06, 0, 0.0784905
69.2935, 0.417764, 0.743443, 0.304712, 227.407, -36.3528, 125, 0.227887, 0.236224, 0.554348, 3.68097, 1.86865, 1.86395, 1.61473, 1.57776, 1e+06, 0, 0.00896466
68.9119, 0.090417, 3.88335, 0.383897, 179.506, -36.7344, 135, 0.24368, 0.274885, 0.510458, 2.74898, 2.2084, 1.8081, 1.63582, 1.5938, 1e+06, 0, 0
67.5908, 0.324591, 5.04235, 0.352825, 191.57, -38.0555, 129, 0.258181, 0.27973, 0.523959, 2.28852, 2.09278, 2.07788, 1.72043, 1.61634, 1e+06, 0, 0
66.3679, 0.213417, 2.22179, 0.315738, 210.199, -39.2784, 119, 0.228742, 0.249009, 0.557713, 1.77139, 1.61851, 1.58652, 1.56074, 1.49584, 1e+06, 0, 0.0122716
48.2737, -0.202521, 4.20639, 0.190445, 253.478, -57.3726, 86, 0.253463, 0.295532, 0.561322, 1.87915, 1.85127, 1.81242, 1.71679, 1.61906, 1e+06, 0, 0
48.2011, 0.184115, 5.51574, 0.240562, 200.369, -57.4452, 105, 0.232652, 0.251354, 0.459058, 2.34871, 1.53069, 1.51832, 1.48415, 1.45836, 1e+06, 0, 0.00492304
40.3528, -0.354164, 2.69877, 0.180422, 223.658, -65.2936, 80, 0.221682, 0.22954, 0.504409, 1.67714, 1.56133, 1.54553, 1.46867, 1.34038, 1e+06, 0, 0
16.8455, 0.0306113, 1.02697, 0.110258, 152.783, -88.8008, 35, 0.186897, 0.235369, 0.481301, 1.89682, 1.86788, 1.33777, 1.1693, 0.793872, 1e+06, 0, 0
16.8344, 0.294937, 1.80946, 0.101237, 166.288, -88.8119, 38, 0.161688, 0.173458, 0.443011, 2.0892, 1.46006, 0.897254, 0.878035, 0.790999, 1e+06, 0, 0.0066459
13.3869, 0.386569, 5.89634, 0.0611429, 218.945, -92.2594, 22, 0.198553, 0.201485, 0.608496, 1.84112, 1.77959, 1.45184, 1.24562, 0.927968, 1e+06, 0, 0
130.498, 0.119681, 3.19755, 0.497162, 262.486, 26.12, 219, 0.271615, 0.29488, 0.595882, 3.10945, 2.27776, 2.06871, 1.99337, 1.98976, 1e+06, 0, 0.0341584
126.169, -0.174091, 4.91047, 0.500169, 252.254, 21.7914, 226, 0.259396, 0.308471, 0.558272, 3.86549, 3.03939, 2.81934, 2.3113, 2.26464, 3.86592e-06, 1, 0.0880555
114.874, -0.347137, 6.18024, 0.503176, 228.299, 10.4962, 208, 0.277152, 0.286555, 0.552281, 2.25949, 2.1277, 2.12325, 1.97534, 1.61924, 1e+06, 0, 0.00869583
110.02, -0.24217, 2.34344, 0.499167, 220.407, 5.64191, 205, 0.28051, 0.301024, 0.536683, 2.45864, 2.24145, 2.14698, 2.07096, 1.98606, 1e+06, 0, 0.00565851
107.976, 0.416321, 0.263769, 0.511195, 211.223, 3.59775, 197, 0.252515, 0.265259, 0.548101, 2.60623, 2.55244, 1.98805, 1.88721, 1.87154, 1e+06, 0, 0.052415
96.5168, -0.103794, 4.30586, 0.441031, 218.844, -7.86126, 212, 0.267218, 0.308673, 0.455268, 1.77791, 1.75409, 1.74934, 1.58578, 1.43358, 1e+06, 0, 0.0415427
81.4886, 0.371686, 0.773079, 0.342801, 237.714, -22.8895, 154, 0.25351, 0.266055, 0.529147, 3.49141, 2.42402, 2.34837, 1.55874, 1.51736, 1e+06, 0, 0.0368171
71.3053, 0.0522821, 1.78186, 0.38089, 187.207, -33.0728, 138, 0.251816, 0.287607, 0.516705, 2.77056, 2.57241, 2.06567, 1.92531, 1.76571, 1e+06, 0, 0.00416014
69.7842, -0.21569, 5.76033, 0.331775, 210.336, -34.5939, 150, 0.266385, 0.277685, 0.465228, 3.78771, 1.77645, 1.42547, 1.38933, 1.266, 1e+06, 0, 0.0228867
55.0589, -0.146736, 0.424178, 0.292684, 188.117, -49.3192, 124, 0.22707, 0.252745, 0.444023, 1.74511, 1.62075, 1.44575, 1.42395, 1.36369, 1e+06, 0, 0.00142324
50.0537, -0.319611, 3.01656, 0.213499, 234.445, -54.3244, 100, 0.219168, 0.253736, 0.500537, 3.27825, 2.41948, 2.21662, 1.98711, 1.74593, 1e+06, 0, 0.00459544
47.3007, 0.264878, 4.73058, 0.263616, 179.43, -57.0774, 94, 0.268041, 0.292588, 0.503199, 1.90292, 1.8702, 1.50763, 1.3373, 1.24772, 1e+06, 0, 0.0149734
47.0082, 0.111775, 5.35835, 0.217508, 216.121, -57.3699, 90, 0.240477, 0.270673, 0.522313, 2.5816, 2.20376, 1.67837, 1.5269, 1.38821, 1e+06, 0, 0.0131443
39.3944, -0.332654, 0.90179, 0.199466, 197.499, -64.9837, 75, 0.228391, 0.260923, 0.525259, 2.27525, 1.7236, 1.53418, 1.43117, 1.36966, 1e+06, 0, 0.0118616
35.8696, -0.267599, 3.69217, 0.221518, 161.926, -68.5085, 63, 0.201503, 0.225908, 0.569358, 2.16003, 1.4784, 1.35999, 1.35029, 1.31742, 1e+06, 0, 0.0469035
30.0479, 0.2718, 3.60517, 0.146342, 205.326, -74.3302, 57, 0.221423, 0.224852, 0.527155, 2.14046, 1.44597, 1.29663, 1.29435, 1.18181, 1e+06, 0, 0.0202525
27.4226, 0.295201, 2.7087, 0.143335, 191.318, -76.9555, 45, 0.197169, 0.237109, 0.609391, 2.96016, 2.3818, 2.25349, 1.31157, 1.06037, 1e+06, 0, 0
26.9721, 0.0668733, 1.13073, 0.137321, 196.416, -77.406, 61, 0.199187, 0.223766, 0.442165, 1.70926, 1.3373, 1.2347, 1.20378, 1.01337, 1e+06, 0, 0.028761
11.5047, 0.203605, 2.25787, 0.0691616, 166.345, -92.8734, 26, 0.171388, 0.225058, 0.44249, 1.10048, 1.05151, 0.90266, 0.866906, 0.815163, 1e+06, 0, 0
135.207, -0.0170826, 3.45088, 0.488141, 276.984, 42.9349, 249, 0.264303, 0.308674, 0.543001, 5.0916, 2.51243, 2.43696, 2.32523, 2.19774, 2.04578e-11, 0.904665, 0.0502965
125.992, -0.198344, 1.30832, 0.502174, 250.892, 33.7192, 230, 0.269432, 0.285607, 0.547789, 3.35307, 2.93968, 2.9269, 2.77511, 2.69599, 1e+06, 0, 0.0193472
125.234, 0.438133, 0.930227, 0.495157, 252.917, 32.9613, 197, 0.249993, 0.270926, 0.635703, 4.35251, 3.50847, 2.19473, 1.97327, 1.94568, 2.57866e-10, 0.807951, 0.0760477
121.457, -0.369528, 2.69627, 0.503176, 241.381, 29.1849, 208, 0.265574, 0.280682, 0.583929, 3.69189, 2.94545, 2.57854, 2.40927, 2.28484, 0.832852, 1.05673, 0.0703317
111.97, 0.329074, 5.95117, 0.502174, 222.971, 19.6977, 204, 0.268653, 0.282438, 0.548872, 3.00848, 2.61703, 2.25091, 2.13719, 2.10599, 1e+06, 0, 0.0568438
109.774, -0.289303, 4.88459, 0.506183, 216.866, 17.5018, 208, 0.265926, 0.281687, 0.52776, 2.78596, 1.95686, 1.76834, 1.74104, 1.73782, 1e+06, 0, 0.00598698
99.9104, -0.125411, 4.13189, 0.463082, 215.751, 7.63804, 208, 0.273106, 0.298735, 0.480338, 2.58226, 2.21801, 2.15677, 2.15305, 1.86755, 1e+06, 0, 0.00566339
95.927, 0.46659, 1.6207, 0.454061, 211.264, 3.65468, 165, 0.244565, 0.255141, 0.581376, 2.98284, 2.29169, 2.08023, 1.82693, 1.65768, 0.691063, 0.109863, 0.0123463
91.9654, -0.467207, 5.44614, 0.419982, 218.975, -0.30694, 158, 0.247669, 0.267918, 0.582059, 3.39233, 2.80667, 2.62214, 2.57799, 2.28685, 1e+06, 0, 0.00235255
91.4645, -0.048842, 0.546596, 0.439026, 208.335, -0.80783, 187, 0.262365, 0.27975, 0.489115, 2.18191, 2.07414, 1.87611, 1.69935, 1.68203, 1e+06, 0, 0
75.5228, 0.385514, 2.80915, 0.36385, 207.565, -16.7496, 144, 0.260252, 0.266899, 0.524464, 2.02707, 1.94714, 1.62344, 1.60337, 1.59215, 1e+06, 0, 0.00277122
74.8258, 0.0213727, 2.25374, 0.399935, 187.095, -17.4466, 163, 0.25619, 0.293835, 0.459054, 2.11416, 1.74212, 1.72469, 1.64763, 1.55052, 1e+06, 0, 0.00869428
74.1451, 0.1142, 5.02661, 0.315738, 234.831, -18.1272, 150, 0.261799, 0.298002, 0.494301, 2.4064, 2.25536, 1.77827, 1.7333, 1.61548, 1e+06, 0, 0.0181001
35.2939, -0.268726, 5.92243, 0.206483, 170.929, -56.9784, 73, 0.212695, 0.225846, 0.483479, 1.73141, 1.42774, 1.42156, 1.2258, 1.18294, 1e+06, 0, 0.00521551
24.2311, 0.250254, 5.53652, 0.108253, 223.837, -68.0413, 57, 0.180479, 0.193535, 0.425106, 1.54494, 1.19327, 1.10283, 1.08459, 1.01997, 1e+06, 0, 0.0123186
20.3632, -0.416047, 1.65658, 0.100234, 203.156, -71.9092, 37, 0.18214, 0.215792, 0.550356, 2.79916, 1.80065, 1.49006, 1.45767, 1.11298, 1e+06, 0, 0.0116612
20.3446, 0.402258, 3.90001, 0.117274, 173.479, -71.9278, 43, 0.184473, 0.205467, 0.473129, 1.73107, 1.4722, 1.31765, 1.04586, 1.01352, 1e+06, 0, 0
20.1406, 0.352777, 0.233394, 0.121283, 166.062, -72.1318, 41, 0.221638, 0.211861, 0.491234, 1.78614, 1.54736, 1.41072, 1.36058, 0.942942, 1e+06, 0, 0.00750189
16.205, -0.223806, 0.0973683, 0.106248, 152.52, -76.0673, 37, 0.180425, 0.197357, 0.437974, 1.08858, 1.00414, 0.987257, 0.928582, 0.882905, 1e+06, 0, 0.00447439
12.9297, -0.393031, 0.939128, 0.0561312, 230.347, -79.3427, 22, 0.166494, 0.168255, 0.587713, 1.68325, 1.52524, 1.44084, 1.2773, 0.764669, 1e+06, 0, 0
12.8189, 0.0727371, 4.58499, 0.076178, 168.276, -79.4534, 22, 0.198475, 0.199104, 0.582679, 1.80264, 1.44385, 1.10383, 1.07792, 1.07163, 1e+06, 0, 0.0891407
117.554, 0.0863752, 0.158603, 0.500169, 235.029, 14.7749, 226, 0.275641, 0.300773, 0.520152, 2.8929, 2.61567, 2.19792, 1.88828, 1.88697, 1e+06, 0, 0.0100621
109.532, 0.0829639, 2.27689, 0.490146, 223.468, 6.75225, 227, 0.272051, 0.309782, 0.482519, 3.26173, 2.01797, 1.95019, 1.69281, 1.55118, 1e+06, 0, 0.00194014
108.042, 0.372832, 3.92784, 0.473106, 228.369, 5.26291, 192, 0.250031, 0.272466, 0.562721, 3.07854, 2.08207, 1.88661, 1.78415, 1.77943, 1e+06, 0, 0.0108441
107.727, 0.28839, 5.36842, 0.505181, 213.244, 4.94708, 210, 0.262083, 0.286922, 0.512984, 3.35047, 2.40871, 2.33835, 2.05684, 1.97539, 1e+06, 0, 0.00169747
104.708, -0.206866, 1.75038, 0.436019, 240.145, 1.92805, 194, 0.260163, 0.28812, 0.53973, 3.15778, 2.40189, 2.39704, 2.25598, 2.22646, 1e+06, 0, 0.00116756
80.579, 0.468351, 5.79764, 0.343804, 234.375, -22.2006, 130, 0.261916, 0.264226, 0.619838, 2.38528, 2.33685, 2.02596, 1.85739, 1.79651, 1e+06, 0, 0.0215967
72.2733, 0.473482, 1.83107, 0.330773, 218.498, -30.5062, 123, 0.235933, 0.238236, 0.587588, 2.80022, 2.66511, 2.62792, 2.1252, 2.12295, 1e+06, 0, 0
72.1721, -0.0890998, 3.13737, 0.398932, 180.913, -30.6075, 144, 0.247876, 0.278785, 0.501195, 3.69607, 2.45558, 2.06313, 1.91777, 1.71026, 1e+06, 0, 0.00175826
69.3516, 0.202928, 0.821133, 0.342801, 202.308, -33.428, 148, 0.232916, 0.265608, 0.468592, 3.47546, 2.179, 2.02233, 1.90744, 1.54551, 1e+06, 0, 0.0187932
68.1068, -0.261365, 4.94516, 0.305715, 222.779, -34.6727, 117, 0.22153, 0.245632, 0.58211, 2.67078, 2.34013, 2.02088, 1.68787, 1.61274, 1e+06, 0, 0
66.0615, -0.0764541, 3.79062, 0.285668, 231.253, -36.718, 123, 0.243543, 0.263438, 0.537086, 2.80074, 1.8871, 1.70763, 1.69294, 1.58749, 1e+06, 0, 0.0124734
61.5674, 0.1411, 4.35293, 0.260609, 236.244, -41.2122, 112, 0.22818, 0.243353, 0.549709, 2.1668, 1.99749, 1.89275, 1.77001, 1.59815, 1e+06, 0, 0
37.5964, 0.465858, 4.89841, 0.20949, 179.466, -65.1832, 70, 0.21724, 0.221972, 0.537091, 2.76384, 2.5745, 1.7237, 1.40044, 1.33523, 1e+06, 0, 0
30.723, 0.0698215, 1.28649, 0.17541, 175.15, -72.0566, 83, 0.223624, 0.267078, 0.370157, 1.43771, 1.0385, 1.0173, 1.01198, 0.944729, 1e+06, 0, 0.00455837
30.3257, -0.205669, 5.56568, 0.168394, 180.088, -72.4539, 72, 0.206426, 0.235669, 0.42119, 2.03286, 1.72198, 1.12903, 1.10907, 1.08981, 1e+06, 0, 0.00101306
24.5623, -0.30578, 0.929522, 0.121283, 202.52, -78.2173, 43, 0.166452, 0.190898, 0.571216, 2.07951, 1.81664, 1.41493, 1.15887, 1.15332, 1e+06, 0, 0
23.3667, -0.00859121, 2.6691, 0.0922155, 253.392, -79.4129, 46, 0.189279, 0.251613, 0.507972, 2.97096, 1.61477, 1.13094, 0.9562, 0.938539, 1e+06, 0, 0
16.9441, 0.0360823, 5.99845, 0.0831944, 203.669, -85.8355, 34, 0.204408, 0.232046, 0.498356, 1.68569, 1.21798, 1.05251, 0.964444, 0.840687, 1e+06, 0, 0
122.304, 0.320587, 0.458925, 0.499167, 245.017, 27.2701, 208, 0.25766, 0.271368, 0.588001, 5.3178, 2.81548, 2.29147, 1.80853, 1.76143, 1e+06, 0, 0.00821853
115.65, -0.200833, 5.78888, 0.498164, 232.153, 20.6164, 238, 0.267508, 0.284652, 0.485926, 2.63001, 2.04716, 1.78427, 1.68798, 1.61038, 1e+06, 0, 0.00374588
115.4, 0.48009, 2.9926, 0.507185, 227.53, 20.3656, 198, 0.258917, 0.266197, 0.582827, 2.80666, 2.75892, 2.07524, 1.919, 1.78804, 1e+06, 0, 0.0131358
112.061, 0.219723, 4.02565, 0.507185, 220.947, 17.0271, 200, 0.280952, 0.301343, 0.560306, 2.20406, 1.69, 1.61385, 1.57657, 1.55814, 0.355601, 0.505025, 0.0291363
110.383, -0.161175, 1.72346, 0.497162, 222.027, 15.3492, 211, 0.273545, 0.301478, 0.523144, 4.00053, 2.24823, 2.18724, 1.92268, 1.91254, 1e+06, 0, 0.0039087
107.626, -0.399162, 4.05071, 0.447045, 240.751, 12.5922, 167, 0.273356, 0.278226, 0.644469, 3.69039, 3.58124, 2.93661, 2.88776, 2.28152, 0.631804, 0.576358, 0.0398224
100.002, 0.232904, 4.94831, 0.498164, 200.74, 4.96753, 220, 0.271549, 0.289185, 0.454553, 2.57268, 1.95722, 1.87014, 1.80322, 1.7495, 1e+06, 0, 0.00779107
77.3271, 0.0399205, 2.86289, 0.344806, 224.263, -17.707, 150, 0.26144, 0.275903, 0.515514, 3.17733, 2.27113, 1.95908, 1.64349, 1.58269, 1e+06, 0, 0.00187764
64.1402, 0.130118, 1.30135, 0.302707, 211.888, -30.894, 132, 0.257899, 0.276272, 0.48591, 2.29905, 1.93879, 1.8629, 1.85884, 1.68714, 1e+06, 0, 0.000829426
59.2851, -0.0253187, 3.60537, 0.290679, 203.954, -35.7491, 109, 0.250909, 0.304998, 0.5439, 2.5652, 2.40536, 2.12226, 1.97468, 1.77768, 0.162702, 0.320509, 0.0339285
57.0902, -0.272588, 2.42884, 0.274642, 207.872, -37.9439, 101, 0.231136, 0.25274, 0.56525, 2.32304, 2.03569, 1.75585, 1.75412, 1.70272, 1e+06, 0, 0.0170042
54.9723, -0.0185796, 0.0310943, 0.254595, 215.92, -40.0619, 107, 0.217803, 0.250754, 0.513759, 2.44425, 2.25508, 1.86579, 1.50249, 1.44505, 1e+06, 0, 0.0108041
41.9161, 0.253875, 5.7801, 0.229536, 182.612, -53.118, 90, 0.251606, 0.262695, 0.465735, 1.70769, 1.70261, 1.41778, 1.28452, 1.09219, 1e+06, 0, 0
29.3077, 0.155397, 4.51719, 0.151354, 193.637, -65.7264, 64, 0.224579, 0.241755, 0.457933, 1.30113, 1.08672, 1.08333, 1.06509, 0.983258, 1e+06, 0, 0.0144486
26.4104, -0.443703, 1.03512, 0.156365, 168.902, -68.6237, 59, 0.194064, 0.218058, 0.447634, 1.88776, 1.53829, 1.50147, 1.2927, 1.22826, 1e+06, 0, 0.0101611
25.5718, -0.00330323, 5.32967, 0.143335, 178.406, -69.4623, 50, 0.277331, 0.285849, 0.511437, 2.26136, 2.00671, 1.8187, 1.60299, 1.13631, 1e+06, 0, 0
21.9775, -0.377398, 3.25586, 0.114267, 192.334, -73.0567, 43, 0.193572, 0.222916, 0.511104, 1.39453, 1.39133, 1.3422, 1.25266, 1.21684, 1e+06, 0, 0.00223357
15.8699, -0.0818763, 0.727904, 0.0771804, 205.621, -79.1642, 32, 0.184754, 0.174103, 0.495935, 1.61653, 1.59092, 1.17235, 0.992285, 0.974225, 1e+06, 0, 0
14.8788, 0.0804926, 2.15899, 0.0591382, 251.594, -80.1554, 26, 0.179051, 0.234347, 0.572261, 3.85695, 2.16732, 1.00029, 0.969394, 0.933517, 1e+06, 0, 0.0117077
12.6691, 0.34615, 3.43837, 0.0511195, 247.833, -82.365, 25, 0.116043, 0.168296, 0.506764, 1.7059, 1.12716, 1.11156, 1.02641, 0.999192, 1e+06, 0, 0
122.027, -0.17665, 2.91041, 0.501171, 243.484, 20.9625, 217, 0.261305, 0.295501, 0.562337, 7.41123, 2.70502, 2.31175, 2.27243, 1.99178, 9.73548e-10, 1, 0.0823001
117.868, 0.0710001, 4.41605, 0.50919, 231.481, 16.8031, 221, 0.262317, 0.296753, 0.533338, 3.64794, 2.84651, 2.54577, 2.33131, 1.92295, 1e+06, 0, 0.00543133
116.471, -0.076082, 0.800626, 0.501171, 232.397, 15.4063, 210, 0.264853, 0.300867, 0.554624, 3.03786, 2.492, 2.1936, 1.93552, 1.92422, 1e+06, 0, 0.00022248
94.9055, -0.16653, 5.6782, 0.444038, 213.733, -6.1591, 178, 0.260743, 0.283377, 0.533177, 2.64356, 2.58178, 2.01165, 1.73005, 1.53514, 1e+06, 0, 0.00348065
93.7156, 0.319237, 2.63858, 0.409958, 228.598, -7.34901, 166, 0.253792, 0.278226, 0.564552, 2.92643, 2.83256, 2.41492, 1.95266, 1.93364, 1e+06, 0, 0.00117129
92.7323, -0.0597616, 5.04856, 0.368862, 251.401, -8.33231, 177, 0.256954, 0.268641, 0.523911, 2.22111, 1.9589, 1.85427, 1.84994, 1.82874, 1e+06, 0, 0.00342984
89.6391, 0.0549686, 6.2055, 0.376881, 237.845, -11.4256, 165, 0.239189, 0.265191, 0.543267, 2.47077, 2.43732, 2.24888, 2.149, 1.98208, 1e+06, 0, 0
80.7402, 0.497081, 5.60984, 0.455064, 177.426, -20.3244, 157, 0.251442, 0.257467, 0.514269, 2.47484, 2.1942, 1.52857, 1.51902, 1.49797, 1e+06, 0, 0.00163327
80.6196, -0.0618482, 1.96324, 0.41497, 194.278, -20.445, 191, 0.259529, 0.28108, 0.422092, 2.44766, 1.69458, 1.63705, 1.47863, 1.43794, 1e+06, 0, 0.000312179
75.2997, -0.235287, 3.9232, 0.287672, 261.755, -25.7649, 142, 0.233399, 0.246383, 0.53028, 2.65878, 2.44389, 2.16471, 2.09182, 2.05248, 1e+06, 0, 0.00210953
60.2041, 0.433294, 1.04133, 0.332778, 180.914, -40.8605, 119, 0.239573, 0.242955, 0.505917, 2.13257, 1.97082, 1.81233, 1.70535, 1.52968, 1e+06, 0, 0
40.6398, -0.40822, 4.42444, 0.181424, 224.004, -60.4248, 70, 0.215779, 0.224907, 0.580568, 2.29741, 1.67089, 1.62457, 1.38319, 1.29314, 1e+06, 0, 0.0123106
38.7765, -0.0610718, 0.333119, 0.139326, 278.315, -62.2882, 65, 0.257255, 0.293127, 0.596561, 3.86599, 1.93644, 1.87352, 1.58498, 1.53997, 1e+06, 0, 0
