p_T, Eta, Phi, p_T-corr, N-Trk, Angularity, Mean-p_T, p_T_1, p_T_2, p_T_3, p_T_4, p_T_5, X_tru
28.7135, -0.154939, 2.64625, -67.1647, 222, 0.235769, 0.522063, 1.58276, 1.43598, 1.16719, 1.14504, 1.09322, 0.0118922
22.7312, 0.201453, 3.77237, -73.1469, 184, 0.177426, 0.44571, 1.83986, 1.36179, 1.15435, 0.935521, 0.914873, 0
20.7211, 0.177728, 1.09134, -75.157, 148, 0.165564, 0.493361, 2.28317, 1.31928, 1.12155, 1.08531, 1.05212, 0
11.4848, 0.282892, 1.80332, -84.3934, 68, 0.166619, 0.604461, 1.418, 1.20073, 1.08958, 0.925447, 0.90757, 0
89.1728, -0.258157, 6.22032, -16.2869, 608, 2.56474, 0.512487, 3.03719, 2.33398, 2.03737, 1.92171, 1.86583, 0.00603882
88.7727, 0.372907, 1.18416, -16.687, 566, 0.247735, 0.558319, 2.60825, 2.17192, 1.96846, 1.82653, 1.81844, 0.00874868
88.1902, -0.0845981, 0.716737, -17.2695, 645, 0.251924, 0.479295, 3.79426, 2.77097, 2.60988, 2.08685, 2.07521, 0.00590024
84.9193, -0.00461446, 4.63224, -20.5404, 585, 0.244709, 0.488042, 2.77679, 2.19274, 1.88693, 1.58779, 1.53266, 0.0156086
66.1102, -0.150268, 1.69723, -39.3495, 434, 0.239636, 0.524684, 2.1241, 1.89263, 1.87146, 1.8549, 1.67763, 0.00820445
62.0087, 0.465806, 3.27806, -43.451, 410, 0.258394, 0.568887, 2.11619, 2.04903, 1.96434, 1.94556, 1.68955, 0.00571079
48.9086, -0.381729, 3.36745, -56.5511, 330, 0.244696, 0.575396, 2.52665, 1.70141, 1.66819, 1.55115, 1.40346, 0
42.0517, 0.42322, 5.11015, -63.408, 341, 0.242546, 0.483353, 2.83652, 2.49258, 1.36058, 1.24986, 1.24431, 0
32.5417, 0.390462, 4.22912, -72.918, 257, 0.181564, 0.439752, 2.22116, 1.25342, 1.24397, 1.24073, 0.946491, 0.0110708
29.0934, -0.258015, 5.7931, -76.3663, 202, 0.202136, 0.427844, 1.98406, 1.95943, 1.81538, 1.41075, 1.20234, 0
23.5858, -0.171494, 4.16034, -81.8739, 198, 0.166087, 0.374378, 1.74822, 1.57636, 1.47122, 0.991687, 0.906704, 0.00340613
18.8683, 0.357818, 5.78513, -86.5914, 141, 0.153426, 0.428826, 2.22051, 1.41895, 1.0851, 0.870516, 0.762895, 0.00447781
12.8114, -0.082464, 3.06241, -92.6483, 72, 0.096042, 0.640571, 3.4556, 2.15007, 1.40974, 0.813564, 0.811981, 0
11.7647, -0.481197, 0.865689, -93.695, 107, 0.203922, 0.588236, 1.79527, 1.58064, 1.13896, 0.740317, 0.735757, 0.0605483
89.7455, 0.319017, 3.70887, -13.0955, 668, 0.26472, 0.512831, 2.49049, 1.85617, 1.82315, 1.72614, 1.67189, 0.00912344
83.5689, 0.0252145, 2.54769, -19.2721, 530, 0.249876, 0.515857, 2.56857, 2.2587, 2.04516, 1.95691, 1.88456, 0
73.9386, 0.252304, 4.63924, -28.9024, 452, 0.233751, 0.528133, 2.87191, 2.24833, 2.08663, 1.90416, 1.73709, 0.00673697
66.2187, -0.235575, 1.57806, -36.6223, 406, 0.258972, 0.517333, 2.26789, 1.63336, 1.59495, 1.56642, 1.51132, 0.00811243
57.9659, -0.245727, 2.85348, -44.8751, 385, 0.25304, 0.508473, 2.81252, 2.43901, 2.36837, 1.81503, 1.36075, 0
56.1324, -0.167046, 4.84514, -46.7087, 350, 0.226695, 0.590867, 2.87849, 2.28613, 1.62677, 1.618, 1.47124, 0
56.0834, 0.405457, 1.91889, -46.7577, 307, 0.271894, 0.63015, 2.65828, 1.68795, 1.66066, 1.63371, 1.63135, 0.00542971
53.3204, -0.111798, 3.61957, -49.5206, 382, 0.258812, 0.451868, 1.96521, 1.58831, 1.58445, 1.4507, 1.26286, 0.00962969
49.8024, 0.475532, 2.41249, -53.0386, 322, 0.230186, 0.62253, 2.76781, 1.96999, 1.67439, 1.59896, 1.52967, 0
37.4149, 0.0859695, 5.60948, -65.4261, 263, 0.198707, 0.425169, 2.04004, 1.86167, 1.4242, 1.3986, 1.34905, 0
26.4011, 0.447077, 1.46239, -76.4399, 225, 0.18962, 0.480021, 1.54036, 1.29734, 1.05066, 1.03496, 0.989211, 0
18.8012, -0.46882, 3.35953, -84.0398, 97, 0.175439, 0.671472, 2.10502, 1.75185, 1.67111, 1.45205, 1.45114, 0
18.251, 0.137452, 4.20139, -84.59, 105, 0.187516, 0.55306, 2.54849, 2.05743, 1.57549, 1.32786, 1.00748, 0
17.9726, 0.232589, 3.15559, -84.8685, 123, 0.12863, 0.528604, 1.63891, 1.03197, 0.989885, 0.942819, 0.897224, 0
13.4649, -0.133736, 0.476363, -89.3761, 86, 0.16685, 0.464306, 2.7677, 1.68185, 1.28698, 1.02556, 0.759186, 0
99.0659, -0.222923, 5.28515, -1.7199, 644, 0.268246, 0.566091, 2.73276, 2.35581, 2.0114, 1.9614, 1.93287, 0.00571165
90.9439, -0.219994, 0.149954, -9.84191, 558, 1.12507, 0.561382, 3.20809, 2.65623, 2.44058, 2.23098, 2.19329, 0
76.3497, -0.323871, 0.862579, -24.4361, 504, 0.256077, 0.522943, 2.66804, 2.30008, 2.03931, 1.88663, 1.59741, 0.00145918
66.8133, -0.178437, 3.12766, -33.9725, 448, 0.25423, 0.477238, 3.19019, 2.14406, 1.84542, 1.61829, 1.51359, 0
65.1686, 0.299562, 4.13426, -35.6172, 461, 0.273823, 0.509129, 2.34459, 2.1704, 2.16167, 2.01749, 1.60422, 0.0122673
58.779, 0.0361282, 3.64467, -42.0068, 432, 0.255089, 0.474024, 2.03394, 1.87024, 1.82767, 1.58339, 1.32818, 0.00272403
52.76, 0.379854, 1.51048, -48.0258, 400, 0.234631, 0.484037, 1.8453, 1.286, 1.24955, 1.21886, 1.2111, 0.000158266
48.6742, 0.360463, 4.7607, -52.1116, 377, 0.222012, 0.523379, 2.49514, 2.00784, 1.66161, 1.61666, 1.52189, 0
46.4091, -0.48606, 1.35691, -54.3767, 300, 0.218984, 0.610646, 2.73262, 2.46472, 2.20854, 2.17477, 1.95443, 0.00125544
45.1629, 0.26503, 0.0978888, -55.6229, 296, 2.56174, 0.519114, 2.52497, 2.0444, 1.98175, 1.97112, 1.85663, 0
45.0963, -0.330175, 4.77871, -55.6895, 329, 0.26657, 0.518349, 2.42375, 2.24709, 1.47764, 1.19934, 1.18303, 0.0141062
44.9191, 0.29846, 3.15678, -55.8667, 297, 0.234944, 0.561489, 3.73749, 2.2018, 1.74089, 1.63864, 1.17753, 0.000506855
37.6121, -0.316028, 4.02126, -63.1737, 211, 0.211329, 0.56988, 3.03667, 2.30931, 1.92197, 1.75752, 1.60359, 0.00870454
29.5007, 0.489558, 5.81406, -71.2851, 214, 0.218024, 0.556616, 2.09831, 1.77367, 1.49104, 1.48032, 1.3536, 0.0560635
27.8034, -0.032788, 5.68543, -72.9824, 247, 0.202436, 0.441324, 2.81521, 2.65411, 1.62316, 1.48786, 0.924997, 0.0894058
87.8735, -0.435323, 4.15257, -30.3803, 615, 0.253096, 0.559704, 2.24575, 2.09985, 1.9696, 1.89139, 1.86341, 0.00841957
87.2927, 0.339119, 2.86446, -30.9611, 564, 0.246409, 0.529046, 3.06134, 1.86471, 1.72785, 1.65547, 1.59088, 0.0210654
85.6822, 0.286697, 1.16378, -32.5716, 506, 0.236249, 0.630016, 3.43653, 2.75458, 2.73234, 2.60866, 2.04015, 0.0831969
84.3882, 0.379092, 5.35935, -33.8656, 596, 0.239238, 0.517719, 4.32531, 1.48915, 1.39743, 1.38443, 1.38429, 0.000288302
71.4947, 0.0722409, 0.318308, -46.759, 378, 0.239569, 0.554222, 2.59524, 2.24046, 2.0759, 1.88522, 1.88475, 0.0405565
60.1951, -0.359504, 3.26671, -58.0587, 401, 0.254436, 0.620568, 3.70132, 2.27784, 2.14691, 1.83664, 1.81068, 0.00602318
56.7364, 0.447609, 3.46124, -61.5173, 387, 0.262558, 0.550839, 1.51593, 1.48568, 1.28003, 1.24201, 1.21131, 0
55.7277, -0.128362, 5.28716, -62.526, 439, 0.254232, 0.428675, 2.4422, 1.88071, 1.30507, 1.25219, 1.24138, 0.0251085
50.5751, -0.120863, 0.881119, -67.6787, 343, 0.207696, 0.543818, 2.52802, 2.07282, 1.85204, 1.64416, 1.43175, 0.00356132
43.5945, -0.367294, 1.49933, -74.6593, 285, 0.222401, 0.518982, 2.62757, 2.09548, 2.0557, 1.66397, 1.60811, 0.0076965
42.8612, -0.352613, 5.66603, -75.3926, 332, 0.249217, 0.498385, 1.71415, 1.63603, 1.37988, 1.33512, 1.24628, 0.0171329
42.4192, 0.189, 2.19052, -75.8345, 264, 0.246056, 0.614771, 1.99743, 1.72543, 1.66526, 1.55817, 1.51304, 0.00828071
32.2885, -0.200007, 2.88648, -85.9652, 203, 0.2043, 0.547263, 2.21667, 2.0456, 1.42304, 1.39917, 1.38097, 0.0959567
25.5386, 0.111233, 3.86367, -92.7151, 187, 0.194989, 0.464339, 1.52879, 1.42352, 1.4148, 1.29447, 1.21049, 0
16.225, 0.456783, 4.54874, -102.029, 112, 0.189569, 0.600927, 2.10063, 1.83337, 1.67137, 1.10356, 1.07701, 0
15.1753, 0.127976, 5.8205, -103.078, 102, 0.162465, 0.489525, 2.51544, 1.76453, 0.931121, 0.910217, 0.904456, 0.00302522
92.768, -0.083999, 0.157699, -11.5787, 550, 1.19644, 0.533149, 2.92106, 2.75631, 2.18482, 2.17669, 2.04936, 0.025979
79.3792, 0.0973248, 4.52447, -24.9676, 540, 0.276023, 0.478188, 2.01516, 1.6484, 1.56557, 1.42503, 1.41734, 0.00241112
65.8722, -0.4728, 4.04465, -38.4745, 425, 0.249775, 0.598838, 3.16065, 2.31718, 1.88012, 1.67145, 1.66395, 0.00161695
55.8607, -0.144964, 2.39613, -48.486, 429, 0.244351, 0.469417, 2.81014, 2.27717, 1.96645, 1.93704, 1.61309, 0.00165017
45.3229, -0.184028, 1.90629, -59.0238, 308, 0.2154, 0.487343, 1.80879, 1.71947, 1.68676, 1.64206, 1.60764, 0
39.5168, -0.474201, 0.545975, -64.83, 231, 0.218687, 0.681323, 2.32665, 2.08787, 1.92727, 1.69979, 1.44537, 0.0160434
38.0963, 0.377648, 0.336043, -66.2504, 209, 0.183998, 0.668356, 2.42262, 2.17992, 1.91164, 1.69679, 1.58598, 0.104782
38.0928, 0.197051, 5.47284, -66.254, 263, 0.211494, 0.507904, 2.13094, 1.73306, 1.54311, 1.41947, 1.38907, 0.0345079
37.5342, 0.105139, 4.04007, -66.8126, 231, 0.186517, 0.560211, 1.84176, 1.82379, 1.67289, 1.47727, 1.37562, 0.00808816
36.992, -0.394051, 5.44575, -67.3547, 271, 0.186742, 0.445687, 2.16694, 1.46756, 1.40827, 1.35482, 1.22116, 0
36.6873, 0.332422, 1.56004, -67.6595, 243, 0.192959, 0.509545, 2.24442, 2.04702, 1.96774, 1.87351, 1.55479, 0.0453773
35.7653, -0.205763, 3.20928, -68.5814, 232, 0.222527, 0.464484, 1.85051, 1.62599, 1.35572, 1.2321, 1.08164, 0.0140473
35.6513, 0.0817664, 0.818152, -68.6955, 310, 0.201919, 0.457067, 1.72668, 1.56216, 1.54203, 1.38905, 1.36412, 0.0021025
18.1669, -0.280013, 5.89715, -86.1799, 104, 0.119008, 0.567715, 1.64747, 1.57996, 1.49426, 1.22477, 0.831846, 0
12.1405, -0.272482, 4.72592, -92.2062, 81, 0.110645, 0.607027, 4.70337, 1.29569, 0.819012, 0.721854, 0.639122, 0.240094
95.048, -0.203335, 1.48184, -10.3495, 559, 0.276889, 0.536994, 2.73481, 2.22356, 2.17607, 2.01679, 1.94358, 0.024779
92.164, 0.216212, 2.56383, -13.2335, 623, 0.254702, 0.472636, 2.9532, 2.64898, 2.53516, 2.17227, 1.57391, 0.021851
90.6256, -0.331364, 3.22106, -14.7719, 516, 0.259369, 0.555986, 2.21603, 2.19313, 1.75614, 1.70843, 1.655, 0.0161347
83.8583, 0.433559, 1.05253, -21.5392, 565, 0.263726, 0.58235, 2.64, 2.13154, 1.91439, 1.5948, 1.53462, 0.0100599
80.2456, -0.263386, 0.970353, -25.1519, 526, 0.267531, 0.594412, 2.98521, 2.19393, 1.94765, 1.83963, 1.73302, 0.0487849
56.3462, -0.323427, 2.26288, -49.0513, 390, 0.225332, 0.512238, 2.60824, 1.58274, 1.58034, 1.4355, 1.32876, 0.00519416
52.8855, 0.129923, 4.0975, -52.512, 446, 0.246652, 0.403706, 1.53497, 1.503, 1.48157, 1.40776, 1.38185, 0.00578938
41.5194, 0.432843, 5.62063, -63.8781, 250, 0.211197, 0.5323, 2.47937, 1.8247, 1.57646, 1.53721, 1.5243, 0.00394353
34.3767, 0.471459, 1.59245, -71.0208, 239, 0.208135, 0.687535, 2.247, 1.95303, 1.93669, 1.68296, 1.34301, 0
32.4186, -0.406718, 3.71732, -72.9789, 232, 0.218066, 0.549467, 3.14131, 2.11019, 1.76789, 1.52155, 1.50201, 0.0125305
28.1891, -0.139146, 0.149762, -77.2084, 184, 2.10749, 0.542099, 2.59288, 1.85247, 1.58874, 1.50195, 1.34056, 0.0288837
15.8351, -0.146373, 5.88342, -89.5624, 106, 0.154324, 0.633404, 2.20823, 1.57419, 1.35159, 1.23513, 0.965792, 0.048833
12.1616, 0.206382, 4.55458, -93.2359, 74, 0.109765, 0.579125, 1.66193, 1.63454, 1.55118, 1.1805, 0.911114, 0
11.6018, 0.0276047, 1.81766, -93.7957, 73, 0.132474, 0.414352, 1.43514, 1.24393, 1.13496, 0.782708, 0.678973, 0
99.6029, 0.419932, 5.46654, -2.67822, 687, 0.261869, 0.521481, 2.33101, 1.87781, 1.83817, 1.54134, 1.53651, 0.000294041
97.719, 0.254474, 1.45656, -4.56212, 564, 0.241352, 0.568134, 3.72464, 2.67557, 2.49184, 2.30396, 2.12375, 0.00486342
94.1966, 0.126479, 5.99199, -8.08445, 631, 0.560268, 0.46632, 2.21891, 1.8501, 1.77789, 1.7724, 1.56676, 0.00458303
87.1588, -0.389607, 5.10704, -15.1223, 606, 0.246454, 0.588911, 4.63192, 3.13131, 2.34073, 2.12193, 2.10825, 0.069593
86.2007, 0.0269289, 3.86406, -16.0804, 559, 0.250767, 0.519281, 3.01815, 2.92746, 2.47521, 1.78029, 1.77865, 0
84.9727, -0.30069, 1.58849, -17.3084, 540, 0.25786, 0.566485, 2.0815, 2.04627, 1.797, 1.77028, 1.76268, 0.018951
75.7891, 0.0705118, 3.25922, -26.492, 484, 0.241572, 0.515572, 1.86784, 1.80825, 1.70504, 1.67874, 1.62426, 0.0276565
61.5502, -0.316149, 2.23862, -40.7309, 408, 0.226875, 0.52607, 2.31947, 2.21934, 2.10179, 1.65021, 1.62759, 0.00528022
59.0081, -0.484214, 3.54837, -43.273, 373, 0.236777, 0.546371, 1.67144, 1.5541, 1.44459, 1.40066, 1.23738, 0.00343672
47.8266, -0.0415396, 0.150819, -54.4545, 323, 1.16824, 0.508794, 2.08682, 2.06522, 1.95404, 1.74588, 1.47427, 0.0265513
41.5315, 0.00930979, 4.28243, -60.7496, 263, 0.226009, 0.532455, 1.94675, 1.75794, 1.75767, 1.66465, 1.65634, 0.0186893
38.4441, 0.328078, 2.84604, -63.837, 257, 0.216715, 0.557162, 2.17322, 1.82767, 1.7874, 1.50965, 1.19607, 0
28.9273, 0.0743258, 5.15307, -73.3538, 200, 0.22693, 0.459163, 1.42147, 1.40442, 1.39214, 1.3232, 1.19806, 0
26.9584, 0.135235, 1.01424, -75.3227, 163, 0.203761, 0.528596, 1.77927, 1.63612, 1.41423, 1.31111, 1.30063, 0
97.9365, 0.12317, 0.939012, -5.67332, 692, 0.279395, 0.515455, 3.73326, 2.25312, 2.20364, 2.19426, 2.10307, 0.0223514
83.8301, -0.0101355, 4.62061, -19.7797, 547, 0.243926, 0.51747, 2.603, 1.9963, 1.73293, 1.63119, 1.50842, 0.00490224
78.6103, 0.360121, 4.20308, -24.9994, 500, 0.229431, 0.565542, 2.83135, 2.1133, 2.09637, 1.93912, 1.707, 0.0129612
76.703, -0.027754, 5.91347, -26.9068, 467, 0.24255, 0.518263, 2.39678, 2.27531, 2.09024, 2.07956, 1.79482, 0.0092947
63.7422, -0.388404, 5.07213, -39.8676, 375, 0.233719, 0.55428, 2.52255, 2.42254, 2.17765, 2.01895, 1.54004, 0.0433514
55.051, 0.160251, 3.17301, -48.5588, 378, 0.25599, 0.466534, 2.29114, 2.13346, 1.62997, 1.59454, 1.43832, 0.000844265
48.5177, -0.27119, 0.550105, -55.0921, 313, 0.229512, 0.466516, 2.17193, 2.11528, 1.50683, 1.4019, 1.24111, 0.0294137
40.0584, -0.0851385, 1.36223, -63.5514, 286, 0.226704, 0.534112, 2.49054, 2.17692, 2.11516, 1.58285, 1.5098, 0.0534603
35.8776, 0.10716, 5.42946, -67.7322, 251, 0.223379, 0.478368, 1.73248, 1.64048, 1.25567, 1.10557, 1.07972, 0
33.6591, 0.192894, 0.20513, -69.9507, 215, 0.232913, 0.570493, 1.95538, 1.6863, 1.5375, 1.41453, 1.34218, 0.025732
32.9221, -0.22049, 3.40912, -70.6877, 272, 0.253235, 0.491374, 2.11045, 1.79596, 1.76153, 1.34945, 1.286, 0.0138069
26.2872, 0.084204, 2.2798, -77.3226, 198, 0.218281, 0.430937, 1.44614, 1.26945, 1.25462, 1.23373, 1.21928, 0
16.7926, 0.30626, 3.62475, -86.8172, 94, 0.0927677, 0.479788, 1.94679, 1.34916, 1.31038, 1.11181, 0.912312, 0.00986291
96.8986, -0.483899, 4.86434, 0.925605, 672, 0.246135, 0.573364, 4.67054, 3.04243, 2.23936, 1.83104, 1.71499, 0.0169716
96.3146, 0.414377, 1.02034, 0.341674, 661, 0.265868, 0.550369, 2.67105, 2.19711, 2.16984, 2.0674, 1.83854, 0
96.1141, 0.218719, 1.73365, 0.141094, 610, 0.267523, 0.600713, 2.33574, 2.27262, 2.25951, 2.2168, 2.19964, 0
77.7479, 0.202371, 3.33111, -18.2251, 512, 0.259378, 0.504856, 2.63173, 2.26976, 2.06698, 1.85885, 1.68695, 0.0111798
76.8905, -0.405388, 2.7226, -19.0825, 448, 0.230922, 0.605437, 2.95198, 1.98109, 1.93948, 1.75518, 1.71029, 0.0108361
75.6651, -0.257806, 4.3123, -20.3079, 589, 0.263356, 0.488162, 2.44721, 2.1305, 2.03978, 2.02702, 1.91413, 0.0054567
74.2565, -0.1017, 6.27326, -21.7165, 423, 1.96316, 0.554153, 2.62231, 2.61062, 1.9164, 1.8523, 1.65561, 0.0255744
68.9906, -0.293169, 0.965369, -26.9824, 462, 0.238533, 0.526646, 2.38078, 2.00617, 1.91755, 1.72225, 1.69351, 0.0129194
68.6561, 0.295882, 0.312803, -27.3169, 453, 0.406136, 0.613001, 3.45829, 3.41641, 3.14482, 2.80162, 2.80073, 0
62.7249, -0.451349, 3.82895, -33.2481, 401, 0.226191, 0.621039, 2.28469, 2.24648, 2.08954, 2.03265, 1.97747, 0.0191955
55.9342, -0.0261845, 5.02911, -40.0388, 368, 0.24143, 0.454749, 2.55455, 1.72747, 1.6256, 1.5586, 1.54959, 0.03277
38.5067, 0.461765, 5.31709, -57.4662, 288, 0.228743, 0.566276, 2.16555, 1.87178, 1.48324, 1.47728, 1.31377, 0.0680982
26.3661, 0.0481224, 3.7943, -69.6069, 236, 0.24564, 0.470822, 2.83918, 2.14018, 1.7277, 1.27396, 1.03797, 0
21.0502, 0.179453, 2.26717, -74.9228, 142, 0.175674, 0.438545, 1.74166, 1.60867, 1.57672, 1.56083, 1.16964, 0.00646839
13.7571, 0.19645, 4.44099, -82.2159, 99, 0.13069, 0.509521, 1.91749, 1.58322, 1.16212, 0.665783, 0.654812, 0
10.7523, 0.0209049, 1.28038, -85.2206, 69, 0.113878, 0.467493, 1.53915, 1.18364, 1.01025, 0.760994, 0.657768, 0.00714761
97.2632, -0.228701, 1.04264, -15.569, 651, 0.264915, 0.506579, 2.84562, 2.64266, 1.94134, 1.76411, 1.70695, 0.0181261
91.9531, -0.0682565, 4.23562, -20.8791, 577, 0.261277, 0.48143, 3.3897, 2.98915, 2.1285, 1.85495, 1.63254, 0.0319
85.1417, 0.286222, 0.36769, -27.6906, 572, 0.507467, 0.525566, 2.56034, 2.37835, 2.03488, 1.79428, 1.6572, 0.0305883
75.8817, 0.289385, 6.1042, -36.9505, 473, 0.260875, 0.557954, 3.78761, 2.0823, 2.02133, 1.89362, 1.72551, 0.0641113
73.1094, 0.385805, 4.10905, -39.7228, 408, 0.241379, 0.630254, 5.01787, 2.33921, 2.28149, 2.04956, 1.93785, 0.115633
48.9692, -0.483092, 1.9033, -63.8631, 394, 0.251169, 0.494638, 2.7345, 1.73964, 1.62852, 1.48489, 1.43305, 0.00486537
41.585, -0.0732291, 1.62373, -71.2473, 285, 0.265013, 0.467247, 2.32284, 1.7515, 1.36386, 1.2848, 1.17442, 0.014785
32.7295, 0.0883935, 4.63884, -80.1027, 241, 0.201844, 0.4885, 1.42009, 1.36191, 1.15947, 1.14196, 1.08843, 0.0126187
12.7489, 0.192305, 0.878555, -100.083, 102, 0.219763, 0.531204, 1.80393, 1.60426, 1.5324, 0.683045, 0.66151, 0
11.1663, 0.190746, 3.33734, -101.666, 62, 0.157099, 0.5877, 1.40391, 1.16985, 0.989225, 0.958173, 0.898509, 0.047238
10.8923, 0.255681, 5.68277, -101.94, 73, 0.144389, 0.51868, 2.09738, 1.42984, 1.12204, 0.668475, 0.664907, 0.0365704
95.4288, -0.228582, 6.21447, -7.50001, 558, 2.89954, 0.57143, 4.32246, 3.07982, 2.24969, 2.20348, 2.14735, 0.0134094
92.3087, -0.179315, 1.43898, -10.6201, 633, 0.253543, 0.512826, 2.24611, 2.10069, 2.08558, 1.83328, 1.64059, 0.00702081
86.1138, 0.460189, 2.15792, -16.815, 683, 0.258624, 0.483785, 1.89023, 1.60503, 1.47021, 1.46647, 1.4546, 0.00351292
77.3846, -0.172939, 0.501026, -25.5442, 484, 0.256164, 0.564851, 3.04329, 2.41961, 2.10245, 1.88494, 1.79939, 0.0288347
76.9199, -0.238921, 4.19793, -26.0089, 498, 0.266182, 0.493076, 2.42864, 2.2942, 2.10089, 1.91079, 1.55757, 0.0354322
71.963, 0.196255, 1.24598, -30.9658, 469, 0.291223, 0.537037, 3.03972, 2.89211, 2.65612, 2.23558, 2.00839, 0.00317465
70.8622, -0.202137, 5.48851, -32.0666, 464, 0.243367, 0.562398, 2.46247, 2.1652, 1.8242, 1.68695, 1.66598, 0.00326476
57.6753, 0.124985, 5.88565, -45.2535, 352, 0.261227, 0.559954, 2.37324, 2.04848, 1.99167, 1.85275, 1.81852, 0.00296943
57.6104, 0.0514878, 2.83244, -45.3184, 396, 0.239098, 0.450081, 2.88232, 2.4249, 1.42063, 1.3838, 1.36389, 0
57.6017, 0.220571, 4.57508, -45.3271, 385, 0.221646, 0.514301, 3.16347, 1.67768, 1.62704, 1.54317, 1.44136, 0.00478335
31.8994, 0.112499, 3.59511, -71.0294, 264, 0.205991, 0.425326, 2.85347, 1.48182, 1.09527, 1.0649, 1.04603, 0.041851
22.6378, -0.171748, 4.87113, -80.291, 171, 0.138298, 0.419219, 1.61612, 1.59479, 1.24206, 0.848298, 0.804634, 0
14.8755, 0.465556, 0.805863, -88.0533, 188, 0.178375, 0.402041, 1.77477, 0.886914, 0.793018, 0.642336, 0.641295, 0
14.3467, -0.0820337, 0.929382, -88.582, 110, 0.218904, 0.448335, 1.35482, 1.07434, 1.06906, 0.948562, 0.905702, 0
89.3402, 0.261228, 5.48381, -8.63923, 541, 0.267711, 0.51942, 3.39602, 2.36513, 1.93821, 1.89376, 1.75967, 0.0446788
85.1905, -0.231366, 3.81729, -12.789, 671, 0.270733, 0.486803, 2.39136, 2.25998, 2.10961, 1.9688, 1.93016, 0.00558413
83.5839, 0.0338497, 4.68029, -14.3956, 522, 0.262541, 0.506569, 3.40663, 2.91379, 2.23652, 2.02766, 2.00106, 0.00239572
82.6267, 0.420987, 2.47038, -15.3527, 466, 0.250336, 0.61205, 4.40938, 2.02029, 1.91336, 1.85415, 1.84689, 0.0831964
79.3913, -0.10915, 1.47478, -18.5881, 597, 0.257661, 0.451087, 1.96848, 1.68134, 1.67082, 1.56394, 1.2974, 0.0255019
69.6304, 0.324313, 0.568117, -28.3491, 474, 0.254025, 0.561536, 3.61373, 2.14248, 1.94744, 1.79995, 1.77755, 0.0291679
48.4251, 0.358542, 4.21242, -49.5544, 347, 0.220158, 0.509738, 2.09152, 1.70198, 1.65139, 1.63437, 1.4689, 0
30.4848, 0.0887108, 5.92011, -67.4947, 185, 0.226748, 0.516691, 1.71585, 1.60077, 1.57883, 1.42432, 1.31772, 0.00818991
27.1148, 0.377058, 4.969, -70.8647, 162, 0.211103, 0.564891, 2.11191, 1.56207, 1.49273, 1.47924, 1.2773, 0.0117245
17.5082, 0.29435, 2.88404, -80.4712, 105, 0.205276, 0.564782, 1.95332, 0.942757, 0.880811, 0.863252, 0.861835, 0
14.8633, -0.200813, 5.57827, -83.1162, 81, 0.124183, 0.571664, 1.86883, 1.34461, 1.23803, 1.16062, 0.931751, 0.0545226
10.2112, 0.0503325, 3.45235, -87.7682, 85, 0.193985, 0.443967, 1.15321, 1.15155, 1.13088, 0.781919, 0.709847, 0
96.676, 0.22395, 6.03735, -5.25194, 639, 0.673377, 0.519763, 3.23135, 2.95794, 2.38699, 1.97741, 1.91393, 0
88.3482, -0.177587, 4.93022, -13.5797, 677, 0.256243, 0.510683, 3.87707, 2.01348, 1.95049, 1.77228, 1.7177, 0
88.3321, -0.166122, 2.8776, -13.5958, 589, 0.256049, 0.460063, 2.48626, 2.3613, 2.19006, 1.82982, 1.56972, 0.00745396
80.0022, -0.2957, 6.26745, -21.9257, 422, 3.87522, 0.583958, 2.24769, 1.93843, 1.90178, 1.87527, 1.72606, 0
79.2161, -0.178178, 2.11828, -22.7118, 548, 0.256023, 0.52461, 1.97392, 1.96507, 1.95875, 1.64989, 1.58863, 0.00533562
78.1413, 0.379821, 5.51118, -23.7866, 550, 0.251094, 0.510727, 2.40849, 2.22983, 1.92153, 1.61921, 1.58724, 0.0043608
72.1452, 0.026812, 1.36354, -29.7827, 440, 0.238787, 0.568073, 2.47588, 2.43494, 2.07725, 1.68741, 1.47946, 0
70.8988, -0.0415698, 3.92652, -31.0291, 552, 0.248445, 0.460382, 2.41213, 2.03924, 1.99007, 1.94115, 1.6173, 0.013036
53.2511, 0.0830856, 4.44966, -48.6768, 386, 0.244113, 0.463053, 2.21669, 1.98337, 1.68362, 1.56219, 1.51814, 0.00512116
47.023, -0.378393, 5.63185, -54.9049, 340, 0.220652, 0.540494, 2.65498, 2.14927, 1.92804, 1.89202, 1.59245, 0
42.7867, -0.384138, 3.43296, -59.1412, 307, 0.212511, 0.509366, 2.87424, 1.40584, 1.30177, 1.3005, 1.29201, 0.0231407
38.9877, 0.39163, 4.76564, -62.9402, 256, 0.248994, 0.581905, 1.60317, 1.57445, 1.38975, 1.2818, 1.25646, 0
37.4356, 0.437, 3.82017, -64.4923, 294, 0.232945, 0.519938, 1.62409, 1.58451, 1.56853, 1.37096, 1.26328, 0
35.4754, 0.364888, 2.87207, -66.4524, 228, 0.195641, 0.563102, 2.47389, 1.74871, 1.64514, 1.57709, 1.19306, 0
31.5753, 0.0145235, 0.532049, -70.3526, 190, 0.168738, 0.493364, 1.61104, 1.61036, 1.37165, 1.35434, 1.21593, 0.00177876
25.3634, 0.273822, 2.14668, -76.5645, 202, 0.191673, 0.487758, 2.06298, 1.85391, 1.66537, 1.06002, 1.05237, 0
